225,False,True,cres,alphatheta,30,0.526,0.76
226,False,True,cres,alphatheta,60,0.421,0.297
227,False,True,cres,alphatheta,120,0.865,0.667
228,False,True,cres,alphatheta,300,0.551,0.734
229,False,True,cres,beta,30,0.462,0.892
230,False,True,cres,beta,60,0.422,0.86
231,False,True,cres,beta,120,0.918,0.82
232,False,True,cres,beta,300,0.762,0.968
233,False,True,cres,lowgamma,30,0.848,0.791
234,False,True,cres,lowgamma,60,0.108,0.576
235,False,True,cres,lowgamma,120,0.148,0.684
236,False,True,cres,lowgamma,300,0.166,0.701
237,False,True,cres,highgamma,30,0.47,0.63
238,False,True,cres,highgamma,60,0.84,0.803
239,False,True,cres,highgamma,120,0.293,0.415
240,False,True,cres,highgamma,300,0.276,0.413
241,False,True,cres_only_after_EEC,broadband_CC,30,0.796,0.944
242,False,True,cres_only_after_EEC,broadband_CC,60,0.402,0.397
243,False,True,cres_only_after_EEC,broadband_CC,120,0.032,0.15
244,False,True,cres_only_after_EEC,broadband_CC,300,0.072,0.215
245,False,True,cres_only_after_EEC,alphatheta,30,0.354,0.447
246,False,True,cres_only_after_EEC,alphatheta,60,0.099,0.086
247,False,True,cres_only_after_EEC,alphatheta,120,0.116,0.188
248,False,True,cres_only_after_EEC,alphatheta,300,0.553,0.665
249,False,True,cres_only_after_EEC,beta,30,0.789,0.623
250,False,True,cres_only_after_EEC,beta,60,0.793,0.72
251,False,True,cres_only_after_EEC,beta,120,0.341,0.279
252,False,True,cres_only_after_EEC,beta,300,0.565,0.486
253,False,True,cres_only_after_EEC,lowgamma,30,0.473,0.328
254,False,True,cres_only_after_EEC,lowgamma,60,0.373,0.993
255,False,True,cres_only_after_EEC,lowgamma,120,0.706,0.757
256,False,True,cres_only_after_EEC,lowgamma,300,0.54,0.839
257,False,True,cres_only_after_EEC,highgamma,30,0.92,0.933
258,False,True,cres_only_after_EEC,highgamma,60,0.654,0.888
259,False,True,cres_only_after_EEC,highgamma,120,0.455,0.585
260,False,True,cres_only_after_EEC,highgamma,300,0.187,0.352
261,False,True,normalized_cres_ai_abs,broadband_CC,30,0.448,0.396
262,False,True,normalized_cres_ai_abs,broadband_CC,60,0.118,0.513
263,False,True,normalized_cres_ai_abs,broadband_CC,120,0.213,0.338
264,False,True,normalized_cres_ai_abs,broadband_CC,300,0.349,0.434
265,False,True,normalized_cres_ai_abs,alphatheta,30,0.802,0.783
266,False,True,normalized_cres_ai_abs,alphatheta,60,0.33,0.746
267,False,True,normalized_cres_ai_abs,alphatheta,120,0.314,0.617
268,False,True,normalized_cres_ai_abs,alphatheta,300,0.961,0.864
269,False,True,normalized_cres_ai_abs,beta,30,0.473,0.055
270,False,True,normalized_cres_ai_abs,beta,60,0.957,0.624
271,False,True,normalized_cres_ai_abs,beta,120,0.903,0.833
272,False,True,normalized_cres_ai_abs,beta,300,0.869,0.925
273,False,True,normalized_cres_ai_abs,lowgamma,30,0.883,0.256
274,False,True,normalized_cres_ai_abs,lowgamma,60,0.25,0.728
275,False,True,normalized_cres_ai_abs,lowgamma,120,0.253,0.614
276,False,True,normalized_cres_ai_abs,lowgamma,300,0.366,1.0
277,False,True,normalized_cres_ai_abs,highgamma,30,0.655,0.578
278,False,True,normalized_cres_ai_abs,highgamma,60,0.844,0.862
279,False,True,normalized_cres_ai_abs,highgamma,120,0.851,0.929
280,False,True,normalized_cres_ai_abs,highgamma,300,0.873,0.852
281,False,True,normalized_cres_ai_no_abs,broadband_CC,30,0.93,0.396
282,False,True,normalized_cres_ai_no_abs,broadband_CC,60,0.095,0.742
283,False,True,normalized_cres_ai_no_abs,broadband_CC,120,0.131,0.463
284,False,True,normalized_cres_ai_no_abs,broadband_CC,300,0.017,0.848
285,False,True,normalized_cres_ai_no_abs,alphatheta,30,0.71,0.822
286,False,True,normalized_cres_ai_no_abs,alphatheta,60,0.001,0.458
287,False,True,normalized_cres_ai_no_abs,alphatheta,120,0.001,0.522
288,False,True,normalized_cres_ai_no_abs,alphatheta,300,0.001,0.977
289,False,True,normalized_cres_ai_no_abs,beta,30,0.527,0.149
290,False,True,normalized_cres_ai_no_abs,beta,60,0.066,0.567
291,False,True,normalized_cres_ai_no_abs,beta,120,0.095,0.33
292,False,True,normalized_cres_ai_no_abs,beta,300,0.004,0.054
293,False,True,normalized_cres_ai_no_abs,lowgamma,30,0.469,0.356
294,False,True,normalized_cres_ai_no_abs,lowgamma,60,0.248,0.273
295,False,True,normalized_cres_ai_no_abs,lowgamma,120,0.123,0.958
296,False,True,normalized_cres_ai_no_abs,lowgamma,300,0.615,0.538
297,False,True,normalized_cres_ai_no_abs,highgamma,30,0.355,0.938
298,False,True,normalized_cres_ai_no_abs,highgamma,60,0.001,0.569
299,False,True,normalized_cres_ai_no_abs,highgamma,120,0.001,0.85
300,False,True,normalized_cres_ai_no_abs,highgamma,300,0.001,0.335
301,False,False,abs_cres,broadband_CC,30,0.567,0.577
302,False,False,abs_cres,broadband_CC,60,0.337,0.568
303,False,False,abs_cres,broadband_CC,120,0.814,1.001
304,False,False,abs_cres,broadband_CC,300,0.522,0.792
305,False,False,abs_cres,alphatheta,30,0.641,0.358
306,False,False,abs_cres,alphatheta,60,0.708,0.487
307,False,False,abs_cres,alphatheta,120,0.573,0.711
308,False,False,abs_cres,alphatheta,300,0.172,0.296
309,False,False,abs_cres,beta,30,0.607,0.567
310,False,False,abs_cres,beta,60,0.987,0.836
311,False,False,abs_cres,beta,120,0.796,0.961
312,False,False,abs_cres,beta,300,0.247,0.529
313,False,False,abs_cres,lowgamma,30,0.908,0.422
314,False,False,abs_cres,lowgamma,60,0.428,0.755
315,False,False,abs_cres,lowgamma,120,0.427,0.76
316,False,False,abs_cres,lowgamma,300,0.207,0.794
317,False,False,abs_cres,highgamma,30,0.705,0.906
318,False,False,abs_cres,highgamma,60,0.946,0.877
319,False,False,abs_cres,highgamma,120,0.959,0.952
320,False,False,abs_cres,highgamma,300,0.998,0.908
321,False,False,cres,broadband_CC,30,0.942,0.802
322,False,False,cres,broadband_CC,60,0.81,0.562
323,False,False,cres,broadband_CC,120,0.565,0.579
324,False,False,cres,broadband_CC,300,0.968,0.885
325,False,False,cres,alphatheta,30,0.896,0.903
326,False,False,cres,alphatheta,60,0.357,0.49
327,False,False,cres,alphatheta,120,0.997,0.992
328,False,False,cres,alphatheta,300,0.255,0.439
329,False,False,cres,beta,30,0.317,0.744
330,False,False,cres,beta,60,0.214,0.72
331,False,False,cres,beta,120,0.411,0.962
332,False,False,cres,beta,300,0.328,0.729
333,False,False,cres,lowgamma,30,0.605,0.678
334,False,False,cres,lowgamma,60,0.016,0.465
335,False,False,cres,lowgamma,120,0.064,0.604
336,False,False,cres,lowgamma,300,0.143,0.756
337,False,False,cres,highgamma,30,0.912,0.902
338,False,False,cres,highgamma,60,0.468,0.946
339,False,False,cres,highgamma,120,0.988,0.483
340,False,False,cres,highgamma,300,0.81,0.445
341,False,False,cres_only_after_EEC,broadband_CC,30,0.014,0.352
342,False,False,cres_only_after_EEC,broadband_CC,60,0.006,0.244
